SalesPrice,MSSubClass,MSZoning,LotFrontage,LotArea,GrLivArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,pool,OverallQual,OverallCond,YearBuilt,YearRemodAdd,FullBath,KitchenAbvGr,KitchenQual,Fireplaces,GarageType,GarageCars,GarageArea,GarageCond,OpenPorchSF,MiscVal,Furnished,TotalSqFt
299300,20,RL,60,7180,864,IR1,Inside,Enstol,Norm,1Fam,1Story,no,5,7,1972,1972,1,1,TA,0,Detchd,1,352,TA,0,0,yes,1728
447600,85,RL,60,7200,768,Reg,Inside,Enstol,Norm,1Fam,SFoyer,no,5,8,1972,2003,1,1,TA,0,Detchd,1,396,TA,0,0,yes,1536
287900,90,RL,60,9000,1792,Reg,FR2,Kence,Norm,Duplex,2Story,yes,5,5,1974,1974,2,2,TA,0,NA,0,0,NA,45,0,no,2688
229800,90,RH,60,8400,2020,Reg,Inside,Kence,Feedr,Duplex,1Story,no,5,5,1977,1977,2,2,TA,2,Detchd,2,630,TA,0,0,no,2020
304100,20,RL,60,8430,1040,Reg,Inside,Enstol,Norm,1Fam,1Story,no,5,5,1978,1978,2,1,TA,0,NA,0,0,NA,0,0,no,2080
286700,80,RL,60,10395,1032,IR1,FR2,Hephis,Norm,1Fam,SLvl,no,6,6,1978,1978,2,1,TA,1,Attchd,2,564,TA,0,500,yes,2064
216900,90,RL,60,7032,943,IR1,Corner,Kence,Norm,Duplex,SFoyer,no,5,5,1979,1979,1,1,TA,2,Detchd,2,600,TA,0,0,no,1886
258900,90,RM,60,7200,936,Reg,Inside,Tistin,Norm,Duplex,SFoyer,no,5,5,1980,1980,1,1,TA,0,Detchd,2,672,TA,0,0,no,1872
400200,20,RL,60,6600,816,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,8,1982,2003,1,1,TA,0,Detchd,2,816,TA,0,0,yes,1632
372100,20,RL,60,6600,816,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,9,1982,2008,1,1,Gd,1,Attchd,1,264,TA,0,0,yes,1632
305800,90,RL,60,10800,1200,Reg,Inside,Tistin,Norm,Duplex,1Story,no,5,5,1987,1988,3,1,TA,0,NA,0,0,NA,0,0,no,2400
280700,20,RL,60,8070,990,Reg,Inside,Enstol,Norm,1Fam,1Story,no,4,5,1994,1995,1,1,TA,0,NA,0,0,NA,0,0,yes,1980
370800,20,RL,60,8072,990,Reg,Inside,Enstol,Norm,1Fam,1Story,no,5,5,1994,1995,1,1,TA,0,Detchd,2,480,TA,64,0,yes,1980
325000,60,RL,60,7500,1804,Reg,Inside,Hephis,Norm,1Fam,2Story,no,7,5,1999,1999,2,1,Gd,1,Attchd,2,442,TA,60,0,yes,2798
405800,60,RL,60,8123,1800,IR1,Inside,Hephis,RRAn,1Fam,2Story,yes,6,5,2000,2000,2,1,TA,1,Attchd,2,463,TA,63,0,no,2782
420300,60,RL,60,6931,1656,Reg,Inside,Tistin,Norm,1Fam,2Story,no,7,5,2003,2004,2,1,Gd,1,BuiltIn,2,397,TA,128,0,yes,2402
451000,60,RL,60,15384,1490,IR1,Inside,Hephis,RRAn,1Fam,2Story,no,7,5,2004,2005,2,1,Gd,1,Attchd,2,388,TA,75,0,no,2278
508300,60,RL,60,21930,1838,IR3,Inside,Hephis,RRAn,1Fam,2Story,no,5,5,2005,2005,2,1,TA,1,BuiltIn,2,372,TA,40,0,yes,2570
382900,20,RL,60,7024,1090,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,5,2005,2006,1,1,TA,0,Attchd,2,450,TA,49,0,no,2180
530600,20,RL,60,7024,1132,Reg,Inside,Tistin,Norm,1Fam,1Story,yes,4,5,2005,2005,1,1,Gd,0,Attchd,2,451,TA,64,0,yes,2264
618400,120,RL,60,7313,1561,Reg,Inside,Buver,Norm,TwnhsE,1Story,no,9,5,2005,2005,2,1,Ex,1,Attchd,2,556,TA,47,0,yes,3122
560500,20,FV,60,7200,1262,Reg,Inside,Todon,Norm,1Fam,1Story,yes,6,5,2006,2006,2,1,Gd,0,Attchd,2,572,TA,120,0,yes,2524
525500,20,FV,60,7200,1301,Reg,Inside,Todon,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,1,Attchd,2,572,TA,121,0,yes,2594
750000,20,RL,60,8089,1419,Reg,Inside,Buver,Norm,1Fam,1Story,no,8,6,2007,2007,2,1,Gd,1,Attchd,2,567,TA,0,0,yes,2838
586800,70,RL,61,24090,2403,Reg,Inside,Todon,Norm,1Fam,2Story,yes,7,7,1940,1950,2,1,TA,2,Attchd,1,349,TA,0,0,no,3435
441800,70,RL,61,7259,2320,IR1,Inside,Enstol,Norm,1Fam,2Story,no,6,8,1945,2002,2,1,Gd,1,Detchd,1,180,TA,0,0,yes,3348
204900,20,RL,61,7943,1029,Reg,Inside,Tistin,Feedr,1Fam,1Story,no,4,5,1961,1961,1,1,TA,0,Attchd,1,261,TA,0,0,yes,2058
377300,20,RL,61,7930,1026,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,8,1969,2005,1,1,Gd,0,Detchd,2,440,TA,48,0,no,2052
254100,20,RL,61,9758,950,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,5,1971,1971,1,1,TA,0,Detchd,1,280,TA,0,0,yes,1900
324100,85,RL,61,16647,1701,IR1,CulDSac,Tistin,RRAe,1Fam,SFoyer,no,5,5,1975,1981,2,1,TA,2,Basment,2,611,TA,0,0,no,3091
368600,60,RL,61,18800,1574,IR1,FR2,Hephis,Norm,1Fam,2Story,no,6,5,1976,1976,2,1,TA,1,Attchd,2,566,TA,111,0,yes,2370
242300,120,RL,61,4928,958,IR1,Inside,Tane,Norm,TwnhsE,1Story,no,6,6,1976,1976,2,1,TA,0,Attchd,2,440,TA,60,0,no,1916
481100,20,RL,61,8800,1040,IR1,Inside,Enstol,Norm,1Fam,1Story,no,5,7,1977,2008,2,1,Gd,0,Detchd,2,484,TA,0,0,yes,2080
291100,60,RL,61,13869,1470,IR2,Corner,Hephis,Norm,1Fam,2Story,no,6,6,1997,1997,2,1,TA,0,Attchd,2,388,TA,75,0,no,2264
309800,60,RL,61,8068,2267,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,5,2002,2002,2,1,Gd,1,BuiltIn,2,390,TA,46,0,yes,3277
539700,120,RL,61,7577,1362,IR1,Corner,Buver,Norm,TwnhsE,1Story,no,6,5,2005,2006,2,1,Gd,1,Attchd,2,460,TA,28,0,no,2724
677600,120,RL,61,7658,1752,Reg,Inside,Buver,Norm,TwnhsE,1Story,no,9,5,2005,2005,2,1,Ex,1,Attchd,2,576,TA,82,0,yes,3504
782200,20,RL,61,10226,1630,IR1,Inside,Enstol,Norm,1Fam,1Story,yes,8,5,2008,2008,2,1,Ex,1,Attchd,3,860,TA,42,0,no,3252
234700,190,RL,62,10106,1355,Reg,Inside,Tistin,Norm,2fmCon,1.5Fin,no,5,7,1940,1999,2,2,TA,0,NA,0,0,NA,0,0,no,1999
173200,90,RL,62,8544,1040,Reg,Inside,Kence,Norm,Duplex,1Story,no,3,4,1949,1950,2,2,TA,0,Detchd,2,400,TA,0,0,no,1040
530400,20,RL,62,32668,2515,IR1,CulDSac,Enstol,Norm,1Fam,1Story,yes,6,3,1957,1975,3,2,TA,2,Attchd,2,484,TA,0,0,no,4550
188900,20,RL,62,8339,882,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,7,1959,1959,1,1,TA,0,Attchd,1,294,TA,0,1200,no,882
256800,20,RL,62,11000,1154,IR1,CulDSac,Kence,Norm,1Fam,1Story,no,5,6,1966,1966,1,1,TA,1,Attchd,2,480,TA,58,0,no,2308
221500,20,RL,62,9858,874,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1968,1968,1,1,TA,0,Attchd,1,288,TA,0,600,yes,1738
264800,20,RL,62,15870,1096,IR1,Corner,Kence,Norm,1Fam,1Story,no,5,5,1969,1969,1,1,TA,0,Attchd,1,299,TA,32,0,no,2192
576200,20,RL,62,70761,1533,IR1,Inside,Todon,Norm,1Fam,1Story,no,7,5,1975,1975,2,1,Gd,2,Attchd,2,576,TA,54,0,yes,3066
361300,20,RL,62,15611,1126,IR1,Corner,Hephis,Norm,1Fam,1Story,no,5,6,1977,1977,2,1,Ex,0,Attchd,2,540,TA,0,0,yes,2252
328000,60,RL,62,9765,1470,IR2,Corner,Hephis,Norm,1Fam,2Story,no,6,8,1993,1993,2,1,TA,1,BuiltIn,2,420,TA,63,480,yes,2150
539000,60,RL,62,29959,1850,IR2,FR2,Buver,Norm,1Fam,2Story,no,7,6,1994,1994,2,1,Gd,1,BuiltIn,2,467,TA,98,0,yes,2823
472900,60,RL,62,13006,2236,IR1,Corner,Hephis,Norm,1Fam,2Story,yes,7,5,1997,1997,2,1,Gd,1,BuiltIn,2,642,TA,0,0,yes,3200
270900,60,RL,62,7917,1647,Reg,Inside,Hephis,Norm,1Fam,2Story,no,6,5,1999,2000,2,1,TA,1,Attchd,2,460,TA,40,0,no,2600
637400,120,RL,62,12677,1518,IR1,Inside,Buver,Norm,TwnhsE,1Story,no,8,5,2003,2004,1,1,Ex,1,Attchd,2,588,TA,140,0,yes,3036
458400,60,RL,62,7415,1593,IR1,Inside,Hephis,Norm,1Fam,2Story,no,6,5,2004,2004,2,1,TA,1,Attchd,2,398,TA,75,0,yes,2432
505100,20,FV,62,7500,1221,Reg,Inside,Todon,Norm,1Fam,1Story,no,7,5,2004,2005,2,1,Gd,0,Attchd,2,400,TA,113,0,yes,2442
448800,60,RL,62,8244,1720,IR1,Inside,Hephis,Norm,1Fam,2Story,no,7,5,2004,2004,2,1,Gd,1,Attchd,2,440,TA,48,0,no,2560
490000,20,FV,62,7500,1266,Reg,Inside,Todon,Norm,1Fam,1Story,no,7,5,2005,2005,2,1,Gd,1,Attchd,2,453,TA,144,0,yes,2523
147300,50,RM,63,5000,1440,Reg,Corner,Tistin,Norm,1Fam,1.5Fin,no,5,4,1900,1950,1,1,TA,0,Attchd,1,352,TA,0,0,yes,1980
439100,70,RL,63,15576,1680,Reg,Inside,Enstol,Norm,1Fam,2Story,no,6,7,1915,1976,2,1,TA,0,Attchd,1,308,TA,0,0,no,2520
230300,190,RH,63,7082,1928,Reg,Inside,Tistin,Norm,2fmCon,2Story,no,5,8,1916,1995,2,2,TA,0,NA,0,0,NA,0,0,no,2614
223300,30,RL,63,13907,996,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,6,1940,1969,1,1,TA,1,NA,0,0,NA,0,0,no,1992
266600,20,RL,63,10355,1214,IR1,Corner,Kence,Norm,1Fam,1Story,no,5,5,1967,1967,2,1,TA,1,Attchd,1,318,TA,111,0,yes,2428
282400,20,RL,63,11241,1004,IR1,CulDSac,Kence,Norm,1Fam,1Story,no,6,7,1970,1970,1,1,TA,1,Attchd,2,480,TA,0,700,yes,2008
292900,90,RL,63,9297,1728,Reg,Inside,Kence,Norm,Duplex,1Story,no,5,5,1976,1976,2,2,TA,0,Detchd,2,560,TA,0,0,no,3456
351300,80,RL,63,14115,1472,Reg,Inside,Hephis,Norm,1Fam,SLvl,no,7,5,1980,1980,2,1,TA,2,Attchd,2,588,TA,48,0,yes,2844
510500,20,RL,63,16669,1707,IR1,Corner,Todon,Norm,1Fam,1Story,no,8,6,1981,1981,2,1,TA,1,Attchd,2,511,TA,64,0,yes,3393
225800,20,RL,63,10712,974,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,5,1991,1992,1,1,TA,0,NA,0,0,NA,28,0,yes,1948
595200,60,RL,63,13346,2295,IR1,CulDSac,Buver,Norm,1Fam,2Story,yes,7,5,1992,2000,2,1,Gd,1,Attchd,2,590,TA,40,0,no,3390
290900,20,RL,63,7875,1253,Reg,Inside,Hephis,Norm,1Fam,1Story,no,7,5,1995,1996,2,1,TA,1,Attchd,2,402,TA,21,0,yes,2490
315500,60,RL,63,9084,1632,IR1,Inside,Hephis,Norm,1Fam,2Story,no,7,5,1998,1998,2,1,TA,1,Attchd,2,462,TA,28,0,no,2567
423800,60,RL,63,7875,1509,Reg,Inside,Hephis,Norm,1Fam,2Story,no,7,5,2003,2003,2,1,Gd,1,Attchd,2,393,TA,75,0,yes,2292
456200,50,RM,63,11426,2082,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,7,5,2003,2003,2,1,Gd,0,Detchd,2,484,TA,238,0,yes,3444
399200,20,RL,63,7500,1080,Reg,Inside,Kence,Norm,1Fam,1Story,no,7,5,2004,2005,1,1,Gd,0,NA,0,0,NA,0,0,yes,2160
530700,20,RL,63,8487,1500,Reg,FR2,Enstol,Norm,1Fam,1Story,no,7,5,2004,2004,2,1,Gd,0,Attchd,2,570,TA,36,0,no,3000
410600,20,RL,63,13072,1158,Reg,Inside,Kence,RRAe,1Fam,1Story,no,6,5,2004,2004,1,1,Gd,0,Detchd,2,576,TA,50,0,no,2316
524800,20,RL,63,8500,1422,Reg,FR2,Enstol,Norm,1Fam,1Story,no,7,5,2004,2004,2,1,Gd,0,Attchd,2,626,TA,60,0,yes,2844
510200,60,RL,63,8199,1456,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2005,2005,2,1,Gd,1,Attchd,2,410,TA,18,0,no,2184
491200,20,RL,63,13072,1141,Reg,Inside,Kence,RRAe,1Fam,1Story,yes,6,5,2005,2005,1,1,TA,0,Detchd,2,484,TA,0,0,yes,2282
618100,120,RL,63,8849,1684,IR1,Inside,Buver,Norm,TwnhsE,1Story,no,9,5,2005,2005,2,1,Ex,1,Attchd,2,564,TA,72,0,yes,3368
952500,20,RL,63,17423,2234,IR1,CulDSac,Buver,Norm,1Fam,1Story,no,9,5,2008,2009,2,1,Ex,1,Attchd,3,1166,TA,60,0,yes,4450
368200,75,RL,64,11888,2134,IR1,Inside,Lafield,PosN,1Fam,2.5Unf,no,6,6,1916,1994,2,1,Gd,0,Detchd,2,441,TA,60,0,no,2978
158200,30,RL,64,10020,904,IR1,Inside,Tistin,Norm,1Fam,1Story,no,1,1,1922,1950,0,1,Fa,0,NA,0,0,NA,0,0,yes,1587
465900,50,RL,64,13053,1848,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,yes,6,7,1923,2000,1,1,Gd,1,Detchd,2,370,TA,0,0,yes,2681
404100,20,RL,64,10708,1867,IR1,Inside,Todon,Norm,1Fam,1Story,no,5,5,1955,1993,1,1,TA,3,Attchd,1,303,TA,0,0,yes,3484
248700,20,RL,64,8712,1306,IR1,Inside,Kence,Norm,1Fam,1Story,no,5,7,1957,2000,1,1,TA,0,Detchd,1,756,TA,0,0,yes,2298
565700,20,RL,64,20781,2156,IR2,CulDSac,Hephis,PosN,1Fam,1Story,no,7,7,1968,2003,2,1,TA,1,Attchd,2,508,TA,80,0,yes,3724
227500,90,RL,64,7018,1535,Reg,Inside,Kence,Norm,Duplex,1Story,no,5,5,1979,1979,2,2,TA,0,Attchd,2,400,TA,0,0,yes,1535
252500,90,RL,64,7018,1535,Reg,Inside,Kence,Norm,Duplex,1Story,no,5,5,1979,1979,2,2,TA,0,Attchd,2,410,TA,0,0,no,1535
245900,90,RL,64,7018,1224,Reg,Inside,Kence,Feedr,Duplex,SFoyer,no,5,5,1979,1979,0,2,TA,2,Detchd,2,528,TA,0,0,no,2310
259300,90,RL,64,7018,2240,Reg,Inside,Kence,Feedr,Duplex,2Story,no,5,5,1979,1979,2,2,TA,0,Detchd,2,528,TA,0,0,no,2240
230000,90,RL,64,6979,1056,Reg,Inside,Tistin,Norm,Duplex,SFoyer,no,6,5,1980,1980,0,2,TA,0,Detchd,2,576,TA,56,600,no,2112
626100,60,RL,64,14541,2520,IR1,Corner,Buver,Norm,1Fam,2Story,no,8,7,1993,1993,2,1,Gd,1,Attchd,3,796,TA,55,0,yes,3858
327300,80,RL,64,8530,1474,IR1,Inside,Hephis,Norm,1Fam,SLvl,no,7,5,1995,1996,2,1,TA,1,BuiltIn,2,400,TA,72,700,no,1858
430600,60,RL,64,9303,1756,IR1,Corner,Todon,Norm,1Fam,2Story,no,6,5,1996,1997,2,1,TA,0,Attchd,2,422,TA,122,0,yes,2628
429900,60,RL,64,9375,2034,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,1997,1998,2,1,Gd,0,Attchd,2,645,TA,36,0,yes,3091
451600,60,RL,64,9375,2169,Reg,Inside,Enstol,Norm,1Fam,2Story,no,8,5,2002,2002,2,1,Gd,1,Attchd,2,647,TA,87,0,yes,3453
442200,85,RL,64,7301,1922,Reg,Corner,Tistin,Norm,1Fam,SFoyer,no,7,5,2003,2003,3,1,Gd,1,BuiltIn,2,672,TA,0,0,no,1922
565200,60,FV,64,8791,1728,IR1,Inside,Todon,Norm,1Fam,2Story,no,6,5,2003,2003,2,1,Gd,0,Attchd,2,673,TA,56,0,yes,2592
518800,60,RL,64,8320,1582,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2004,2004,2,1,Gd,0,Attchd,2,520,TA,45,0,no,2352
491000,60,RL,64,8633,1476,Reg,FR2,Enstol,Norm,1Fam,2Story,no,6,5,2005,2005,2,1,Gd,0,Attchd,2,540,TA,35,0,no,2214
617100,20,RL,64,9037,1484,IR1,Inside,Todon,Norm,1Fam,1Story,no,8,5,2006,2006,2,1,Ex,1,Attchd,2,472,TA,33,0,no,2960
503100,20,RL,64,7406,1220,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,0,Attchd,2,632,TA,54,0,no,2419
524900,20,RL,64,6762,1208,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,0,Attchd,2,632,TA,61,0,yes,2395
504800,20,RL,64,6762,1294,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2006,2006,2,1,Gd,1,Attchd,2,662,TA,55,0,no,2580
545000,20,RL,64,6762,1208,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2007,2007,2,1,Gd,0,Attchd,2,628,TA,54,0,no,2416
515800,20,RL,64,7314,1232,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2007,2007,2,1,Gd,0,Attchd,2,632,TA,0,0,yes,2464
862200,120,RM,64,5587,1652,IR1,Inside,Enstol,Norm,TwnhsE,1Story,yes,8,5,2008,2008,2,1,Gd,1,Attchd,2,482,TA,53,0,yes,3252
717900,20,RL,64,10475,1694,IR1,Corner,Enstol,Norm,1Fam,1Story,no,8,5,2008,2008,2,1,Gd,0,Attchd,3,776,TA,33,0,yes,3388
635800,70,RM,65,11700,2640,IR1,Corner,Tistin,Norm,1Fam,2Story,no,7,7,1880,2003,1,1,Gd,1,Detchd,4,864,TA,0,0,yes,3880
269700,75,RM,65,8850,1690,IR1,Corner,Tistin,Norm,1Fam,2.5Unf,no,7,6,1916,1950,1,1,TA,1,Detchd,1,225,TA,0,0,yes,2505
401000,50,RL,65,7804,1981,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,yes,4,3,1928,1950,2,1,Gd,2,Detchd,2,576,TA,44,0,yes,3103
234000,50,RL,65,6435,1577,Reg,Inside,Lafield,RRAn,1Fam,1.5Fin,no,6,5,1939,1950,1,1,Fa,1,Detchd,1,312,TA,0,0,no,2549
240400,190,RM,65,7800,1118,Reg,Inside,Tistin,Artery,2fmCon,1.5Fin,no,5,7,1939,1950,1,1,TA,1,Detchd,2,410,TA,0,0,no,1911
164800,90,RL,65,6040,1152,Reg,Inside,Tistin,Norm,Duplex,1Story,no,4,5,1955,1955,2,2,Fa,0,NA,0,0,NA,0,0,no,1152
234400,80,RL,65,10482,1138,Reg,Inside,Kence,Norm,1Fam,SLvl,no,6,8,1958,1958,1,1,TA,0,Attchd,1,264,TA,0,0,yes,1726
250400,20,RL,65,6993,1236,Reg,Inside,Tistin,Feedr,1Fam,1Story,no,5,7,1961,1994,1,1,TA,1,Attchd,1,288,TA,0,0,yes,2148
246100,20,RL,65,6768,912,IR1,Inside,Tistin,Feedr,1Fam,1Story,no,6,8,1961,1996,1,1,Gd,0,Detchd,1,288,TA,0,0,yes,1824
384300,20,RL,65,8450,894,Reg,Inside,Tistin,RRAe,1Fam,1Story,no,5,8,1965,2009,1,1,TA,1,Detchd,1,336,TA,144,0,yes,1788
322500,90,RL,65,8944,1584,Reg,Inside,Kence,Norm,Duplex,1Story,no,5,5,1967,1967,2,2,TA,0,Detchd,3,792,TA,152,0,yes,3168
289200,20,RL,65,7150,892,Reg,Inside,Kence,Norm,1Fam,1Story,yes,5,5,1967,1967,1,1,TA,0,Attchd,1,288,TA,0,0,yes,1784
336900,20,RL,65,7800,899,Reg,Inside,Tistin,Norm,1Fam,1Story,no,5,7,1967,2004,1,1,Gd,0,Attchd,1,288,TA,0,0,yes,1763
207000,20,RL,65,8450,1056,Reg,Inside,Kence,Norm,1Fam,1Story,no,5,6,1968,1968,1,1,TA,1,Attchd,1,304,TA,85,0,yes,2112
508900,20,RL,65,25095,1473,IR1,Inside,Todon,Norm,1Fam,1Story,no,5,8,1968,2003,1,1,Ex,2,Attchd,1,452,TA,48,0,yes,2910
258100,20,RL,65,9750,1054,Reg,FR2,Kence,Norm,1Fam,1Story,no,6,8,1969,1969,1,1,TA,0,Attchd,2,460,TA,0,0,no,2108
356900,80,RL,65,8385,985,Reg,Inside,Enstol,Norm,1Fam,SLvl,no,5,8,1977,1977,2,1,TA,0,Attchd,1,328,TA,0,0,no,1970
292700,60,RL,65,7153,1603,Reg,Inside,Kence,Norm,1Fam,2Story,no,6,5,1992,1992,2,1,Gd,0,Attchd,2,484,TA,124,0,no,2364
309500,20,RL,65,8775,990,Reg,Inside,Enstol,Norm,1Fam,1Story,no,5,5,1994,1994,1,1,TA,0,Attchd,1,299,TA,64,0,yes,1980
283400,60,RL,65,8125,1481,Reg,Inside,Hephis,Norm,1Fam,2Story,no,6,5,1994,1995,2,1,TA,1,Attchd,2,343,TA,36,0,yes,2183
331500,20,RL,65,8125,1679,Reg,Inside,Kence,Norm,1Fam,1Story,no,6,5,1994,1998,2,1,Gd,1,Attchd,2,575,TA,42,0,no,3087
643700,60,RL,65,12257,2531,IR1,Inside,Buver,Norm,1Fam,2Story,no,8,5,1995,1995,2,1,Gd,1,Attchd,3,752,TA,98,0,yes,3849
497900,60,RL,65,15426,1764,IR1,Inside,Enstol,Norm,1Fam,2Story,no,6,5,1997,1997,2,1,Gd,0,Attchd,2,470,TA,99,0,yes,2692
697300,60,RL,65,16545,2450,IR1,Inside,Buver,Norm,1Fam,2Story,no,8,5,1998,1998,2,1,Gd,1,Attchd,3,1069,TA,126,0,yes,3734
311800,20,RL,65,8450,1349,Reg,Inside,Kence,Norm,1Fam,1Story,no,7,5,2000,2001,2,1,TA,0,Attchd,2,539,TA,55,0,yes,2698
331300,20,RL,65,8529,1434,IR1,Inside,Kence,Norm,1Fam,1Story,no,7,5,2001,2001,2,1,Gd,1,Attchd,2,527,TA,39,0,no,2888
412100,60,RL,65,14006,1776,IR1,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2002,2002,2,1,Gd,1,Attchd,2,474,TA,96,0,yes,2712
620100,20,RL,65,8125,1654,Reg,Inside,Enstol,Norm,1Fam,1Story,yes,7,5,2002,2002,2,1,Gd,0,Attchd,3,900,TA,136,0,yes,3308
600600,60,RL,65,8200,1928,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2003,2004,2,1,Gd,1,BuiltIn,2,434,TA,48,0,yes,2775
600500,20,RL,65,8450,1337,Reg,Inside,Enstol,Norm,1Fam,1Story,yes,7,5,2003,2003,2,1,Gd,0,Attchd,2,531,TA,39,0,yes,2674
614600,60,RL,65,8158,1768,Reg,Inside,Enstol,Norm,1Fam,2Story,yes,7,5,2003,2003,2,1,Gd,0,Attchd,2,543,TA,63,0,no,2652
556900,60,RL,65,8450,1710,Reg,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2003,2003,2,1,Gd,0,Attchd,2,548,TA,61,0,yes,2566
569900,20,RL,65,8450,1436,Reg,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2004,2004,2,1,Gd,0,Attchd,2,484,TA,98,0,yes,2872
522300,20,RL,65,8773,1414,Reg,FR2,Enstol,Norm,1Fam,1Story,no,7,5,2004,2004,2,1,Gd,0,Attchd,2,494,TA,105,0,yes,2828
448700,60,RL,65,8366,1640,IR1,Inside,Kence,Norm,1Fam,2Story,no,6,5,2004,2004,2,1,Gd,0,Attchd,2,520,TA,45,0,yes,2438
537500,60,RL,65,9313,1728,IR1,Inside,Enstol,Norm,1Fam,2Story,no,7,5,2004,2004,2,1,Gd,0,Attchd,2,572,TA,56,0,yes,2592
493600,60,RL,65,8461,1456,Reg,Inside,Enstol,Norm,1Fam,2Story,no,6,5,2005,2006,2,1,Gd,1,Attchd,2,390,TA,24,0,no,2184
453700,60,RL,65,10237,1484,Reg,Inside,Hephis,RRAn,1Fam,2Story,no,6,5,2005,2007,2,1,Gd,1,Attchd,2,393,TA,72,0,yes,2267
427000,20,RL,65,10237,1316,Reg,Inside,Hephis,RRAn,1Fam,1Story,no,6,5,2005,2006,2,1,Gd,1,Attchd,2,397,TA,0,0,no,2632
535800,20,RL,65,8767,1310,IR1,Inside,Enstol,Norm,1Fam,1Story,no,7,5,2005,2005,2,1,Gd,1,Attchd,2,400,TA,0,0,yes,2620
482000,60,FV,65,8125,1553,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,5,2005,2006,2,1,Gd,0,Attchd,2,615,TA,45,0,no,2309
560600,60,FV,65,8125,1550,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,5,2006,2007,2,1,Gd,0,Attchd,2,438,TA,168,0,yes,2642
509800,60,FV,65,8125,1576,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,5,2006,2006,2,1,Gd,0,Attchd,2,614,TA,50,0,yes,2346
448400,60,RL,65,9018,1456,IR1,Inside,Hephis,Norm,1Fam,2Story,no,7,5,2007,2007,2,1,Gd,1,Attchd,2,400,TA,24,0,yes,2184
538000,60,FV,65,8125,1665,Reg,Inside,Todon,Norm,1Fam,2Story,no,7,6,2007,2007,2,1,Gd,0,Attchd,2,562,TA,0,0,yes,2478
786600,120,RL,65,8769,1702,Reg,Corner,Buver,Norm,TwnhsE,1Story,no,9,5,2008,2008,1,1,Ex,1,Attchd,3,1052,TA,72,0,yes,3404
190200,50,C (all),66,8712,1178,Reg,Inside,Lafield,Norm,1Fam,1.5Fin,no,4,7,1900,1950,1,1,TA,0,Detchd,1,384,TA,0,0,yes,2037
209100,70,RL,66,6858,1647,Reg,Corner,Tistin,Norm,1Fam,2Story,no,6,4,1915,1950,1,1,Fa,0,Detchd,1,216,TA,66,0,yes,2453
382700,50,RL,66,21780,1674,Reg,Inside,Tistin,Norm,1Fam,1.5Fin,no,6,7,1918,1950,2,1,TA,1,Detchd,2,396,TA,36,0,no,2837
246200,70,RH,66,12155,1482,IR1,Inside,Tistin,Norm,1Fam,2Story,no,6,8,1925,1950,2,1,Fa,0,Detchd,1,400,TA,0,0,yes,2154
164700,20,C (all),66,8712,1044,Reg,Inside,Lafield,Norm,1Fam,1Story,no,5,5,1952,1952,1,1,Fa,0,Basment,2,504,TA,0,54,yes,1584
469100,20,RL,66,8923,1008,Reg,Inside,Kence,Norm,1Fam,1Story,yes,5,7,1953,2006,1,1,Gd,0,Attchd,1,240,TA,18,0,yes,2016
348800,20,RL,66,12400,1215,IR1,Inside,Kence,Feedr,1Fam,1Story,yes,6,7,1958,1998,1,1,TA,0,Attchd,1,297,TA,0,0,yes,2430
210600,20,RL,66,7758,999,IR1,Corner,Tistin,Norm,1Fam,1Story,no,5,7,1962,2001,1,1,Gd,0,Detchd,1,264,TA,132,0,no,1998
